Image_name,compression_ratio,aspect ratio,edge count,Avg edge length,SNR,Entropy of noise,Entropy of LBP,Entropy of color histogram,Entropy of HOG,Mean1,Mean2,Mean3,Variance1,Variance2,Variance3,Skew1,Skew2,Skew3,kurtosis1,kurtosis2,kurtosis3
zzz_00118_42972072e6_m.jpg,37.67660910518053,0.625,9155,1178.45784957,3.9343152846209586,0,2.45225843338,0.691640988519,4.33956368599,0.01,0.01,0.01,9.58390367989e-05,0.000105198109395,0.000269190091512,1.64687073231,1.72408127785,4.98652029037,2.84032,2.77753,29.9159
zzz_0013_4950651bbd_m.jpg,47.97962648556876,0.6541666666666667,6459,1547.97462406,2.7342404515495526,0,3.06572841205,2.01257634749,4.17043614025,0.01,0.01,0.01,0.000294739514764,0.000274082390978,0.000163208119562,3.29801893234,3.54455018044,3.1662311554,10.3628,12.577,11.1213
zzz_00243_a8054e0b34_m.jpg,50.24716487350974,1.3333333333333333,6075,1005.27255029,2.4759764166529448,0,3.1388512885,2.14750923322,4.50450149553,0.01,0.01,0.01,7.48344109618e-05,0.0001005856978,0.000141359550055,0.543119430542,1.01519584656,1.82794177532,-0.809253,0.0459919,2.46176
zzz_00724_d0ff7beb6c_m.jpg,52.9467915856461,1.5384615384615385,3508,1833.07377049,1.1701821200051483,0,3.27350822649,1.66503241294,4.19375005645,0.01,0.01,0.01,0.000253392217351,0.000143178363792,6.01846292914e-05,1.37416648865,0.949968397617,0.995395421982,0.401514,-0.648931,0.602094
zzz_00797_3369ff7b8a_m.jpg,43.57240792397523,1.5,6000,1166.15853659,2.0655052965435416,0,3.01067109601,1.22318341408,4.54744599382,0.01,0.01,0.01,0.000210408381036,0.000287824483731,0.000248131621632,1.18657326698,1.80558657646,1.57699012756,-0.221189,1.92594,1.05943
zzz_00806_9b3d519e0c_m.jpg,32.180499597099114,0.8666666666666667,12133,1148.02040816,1.1870348731076854,0,3.19241798568,3.16057295985,4.67460224226,0.01,0.01,0.01,8.71799311788e-05,0.000456600593062,2.99010208057e-05,1.22274470329,6.93704986572,0.806859016418,0.502064,57.0232,0.669078
zzz_00981_42e00725f4_m.jpg,54.21466388576929,0.7333333333333333,5797,1004.91842284,1.8065301234310964,0,3.26804178816,2.1831128616,4.58354892386,0.01,0.01,0.01,0.000102508231681,8.83283113092e-05,6.68627511936e-05,2.74248766899,2.92350792885,1.98067009449,11.2372,11.5514,5.65771
zzz_01339_3590b2cce1_m.jpg,35.478903603326145,1.3333333333333333,14008,1082.10845198,3.0949351484148817,0,3.14076325454,2.43149195502,4.50450149553,0.01,0.01,0.01,5.58920949087e-05,9.31814932155e-05,8.52531128116e-05,0.9209420681,1.06289374828,0.897406697273,-0.367522,-0.156306,-0.5453
zzz_01364_c5da02e24f_m.jpg,50.74397485155431,0.9458333333333333,6603,1297.19953775,1.088838376052997,6.12928301694,3.0531488568,1.37906780845,4.65600704258,0.01,0.01,0.01,0.000501393467957,0.00060401530097,0.000458328307574,5.24950742722,6.78067064285,6.01974773407,30.0262,49.5845,36.5601
zzz_01596_242053ffd2_m.jpg,33.286379889478816,1.5,9004,1231.10991957,1.9194845398647546,0,3.11656493558,3.08341542468,4.54744599382,0.01,0.01,0.01,3.682569505e-05,3.16760264028e-05,4.45257966517e-05,0.497176617384,0.485256016254,0.916401743889,-0.985045,-0.899662,-0.205935
zzz_01736_2f9f491a0b_m.jpg,42.615698817001274,1.25,8350,1136.81260011,1.438011907377351,0,3.07679706609,3.38944177075,4.63580911453,0.01,0.01,0.01,0.000196937985175,8.40698695247e-05,9.03298627428e-05,2.38845443726,0.988791584969,1.39484500885,6.1832,0.173088,2.47765
zzz_01750_82a57bfa84_m.jpg,27.64512490700967,1.2,14186,984.602612956,1.1017345197601145,0,2.81576409356,2.41472132849,4.47341327951,0.01,0.01,0.01,0.000899530560305,5.09938276727e-05,1.98561920486e-05,6.65004396439,0.468639731407,-0.0183692462742,51.6101,-0.050005,0.797814
zzz_02130_d81bff13f9_m.jpg,30.691809005062016,0.75,11754,1061.73219979,1.6422850959139699,0,2.46367641025,3.3423987903,4.50450149553,0.01,0.01,0.01,5.8990692252e-05,6.66921816688e-05,5.60117317211e-05,0.6526876688,0.404725670815,0.519244670868,-0.738743,-1.38787,-0.838027
zzz_02438_d5e573b6d7_m.jpg,38.89264010803511,1.5,6748,1284.13432836,2.046995287877378,0,3.62583382815,3.11649743434,4.54744599382,0.01,0.01,0.01,4.66067450706e-05,2.80997908355e-05,4.07610580973e-05,2.8380522728,0.983357012272,0.635916054249,16.6574,4.40918,-0.736271
zzz_02866_cc49ace670_m.jpg,46.46886075949367,1.00418410041841,7928,1160.52812859,1.2109873555925452,7.49185309633,2.86845642319,2.07290301003,4.45049431085,0.01,0.01,0.01,0.000100085813169,7.36375222583e-05,5.34474926872e-05,3.31760907173,3.11196279526,1.1220908165,17.6515,16.1769,0.349078
zzz_02940_1ff3b5a2da_m.jpg,68.86862950231655,1.0,7913,1408.10537334,0.9932124291958169,7.64385618977,3.4361114154,0.114012416845,4.73019597279,0.01,0.01,0.01,0.000840534845116,0.000840534845116,0.000840534845116,9.3924074173,9.3924074173,9.3924074173,88.7346,88.7346,88.7346
zzz_02963_3a65bad3d1_m.jpg,57.57191613846904,0.6833333333333333,3663,1389.97767857,0.8242884037261491,0,3.38138894706,1.47752997734,4.41127238489,0.01,0.01,0.01,0.00115273304314,0.00100674804953,0.000730218425738,8.6553068161,8.64306545258,8.40128898621,78.3642,78.2702,75.0253
